Agency,nfi_plot,Long,Lat,slope,aspect,elevation,province,ecozone,land_base,land_cover,land_pos,density_cl,stand_stru,succ_stage,wetland_class,veg_type,site_age,site_height,lorey_height,Pct_ABIE,Pct_PICE,Pct_PINU,Pct_PSEU,Pct_THUJCHAM,Pct_TSUG,LoCBH_ABIE,LoCBH_PICE,LoCBH_PINU,LoCBH_PSEU,LoCBH_THUJCHAM,LoCBH_TSUG,Dom_ltp_gen,Dom_ltp_pct,Dom_decid_con,Sec_ltp_gen,Sec_ltp_pct,Sec_decid_con,ltp_con_pct,stree_mean_H,Dom_stp_gen,Dom_stp_pct,LoreyCBH,num_CBH_obs,SFL,CFL,TFL,CBD,stp_CBD,basal_area_standlive,basal_area_standlive_small,basal_area_standlive_total,basal_area_standdead,basal_area_falllive,stem_density_standlive,stem_density_standdead,stem_density_falllive,plotbio_stemwood_live,plotbio_stembark_live,plotbio_branches_live,plotbio_foliage_live,plotbio_stemwood_dead,plotbio_stembark_dead,plotbio_branches_dead,picemar_pct,Larilar_pct,all_stp_fuels_kg_m2,saplings_kg_m2,herbs_kg_m2,mosslichen_kg_m2,size1_2_kg_m2,SPHA,CLAD,FM,Dom_surf,avg_org_thick,TreedPeatland,avg_org_carb,avg_bulk_density_org,BIO1,BIO2,BIO3,BIO4,BIO5,BIO6,BIO7,BIO8,BIO9,BIO10,BIO11,BIO12,BIO13,BIO14,BIO15,BIO16,BIO17,BIO18,BIO19
NFI,1053696,-74.72,49.56,2,999,360,QC,Boreal Shield East,V,T,U,DE,SNGL,LS,U,TC,71,8.9,9.1,0,4.41882678186081,0,0,0,0,0,0,0,0,0,0,PICE,1,CON,,0,,1,3.42,PICE,0.972,,0,,0.500895,1.334845,,0.3699,4.42,6.2988932704,10.7188932704,0,0,500,0,0,9.05,1.45,1.92,2.49,0,0,0,1,0,1.2645,0.505,0.007525,0.2925,0.028925,0,0.006,0.258,other,32.15,0,489.21,0.09,0,10.7,0.23,122.5,22,-24.5,46.5,13.5,-9.2,14.8,-17,952,120,47,32,346,146,333,170
NFI,1053786,-71.25,47.38,7,255,770,QC,Boreal Shield East,V,T,U,DE,COMP,MS,U,TC,60,10.7,10.8,6.82179173268347,15.2509793465762,0,0,0,0,0,0,0,0,0,0,PICE,0.655,CON,ABIE,0.265,CON,0.92,2.64,PICE,0.616,,0,,2.225725,2.587975,,0.3468,23.27,4.0919244313,27.3619244313,0.66,0,1675,25,0,49.85,7.69,11.12,11.86,0.71,0.15,0.48,0.665,0.068,0.916,0.0925,0.004475,0.164275,0.101,0,0.076,0.47,3,23.65,0,464,0.12,0.7,9.5,0.23,108.98,21,-20.3,41.3,12.9,-7.5,14.2,-14.1,1286,139,75,20,404,237,399,273
NFI,1053816,-70.18,46.68,2,999,420,QC,Atlantic Maritime,V,T,U,DE,SNGL,MS,U,TB,31,12,11.9,7.07258900121036,0.1661902513749,0,0,0,0,0,0,0,0,0,0,ABIE,0.573,CON,ACER,0.339,DEC,0.57,2.75,ACER,0.34,,0,,0.94352,1.32372,,0.2077,12.99,8.3959063667,21.3859063667,0,0,789,0,0,29.31,5.53,6.78,2.9,0,0,0,0,0,0.5715,0.1975,0.105,0.0052,0.0725,0,0,0,other,9.4,0,373.03,0.12,2.9,10,0.24,105.42,23,-17.5,40.5,16,-5.2,16,-11.2,1032,113,62,19,327,197,327,213
NFI,1059821,-119.21,60.87,1,999,313,NT,Taiga Plains,V,T,W,SP,COMP,LS,U,TC,,,6.6,0,0.446891554973148,0,0,0,0,0,1.5,0,0,0,0,LARI,0.873,DEC,PICE,0.127,CON,0.13,2.06,LARI,1,2.339,6,,0.45821,4.27031,,0.0747,1.37,3.004147975,4.374147975,0.27,0,150,25,0,2.09,0.48,0.18,0.3,0.52,0.09,0.05,0.04,0.952,0.1535,1.178,0.1844,2.27,0.1797,0.15,0,0.03,other,40,1,,,-3.6,11.4,0.21,148.22,22.6,-30.5,53.1,14.3,-12.7,14.3,-23.3,342,53,17,39,138,53,138,58
NFI,1059906,-113,60.42,2,999,200,NT,Boreal Plains,V,T,U,OP,MULT,TS,U,TM,75,10.9,11.7,0,4.78478305609585,0,0,0,0,0,4.55196419997784,0,0,0,0,POPU,0.681,DEC,PICE,0.319,CON,0.32,3.55,PICE,0.636,6.06,39,,1.23434,2.36274,0.2188,0.0704,15.02,5.5841809418,20.6041809418,2.32,0,975,25,0,30.33,7.17,7.32,2.56,1.37,0.33,1.08,0,0,0.25,0.3378,0.0632,0.105,0.6224,0,0.01,0.355,3,8.25,0,467.25,0.08,-3.4,10.6,0.2,143.57,21.5,-30.2,51.7,12.3,-13.1,14.1,-22.6,332,49,14,41,130,42,126,54
NFI,1060536,-76.69,50.36,2,999,300,QC,Boreal Shield East,V,T,U,OP,SNGL,OG,U,TC,166,12.7,13.8,0,7.89929910800252,0,0,0,0,0,6.45012880901557,0,0,0,0,PICE,1,CON,,0,,1,,,0,,0,,0.6225,0.6225,,,7.9,0,7.9,0,0,475,0,0,21.82,3.12,3.11,3.11,0,0,0,0,0,0,0,0,0,0,0,0,0,other,,,,,-0.7,11.3,0.23,124.54,22.1,-25.8,47.9,13.1,-10,14.3,-17.9,866,111,32,36,323,123,306,135
NFI,1060556,-75.83,49.83,2,316,335,QC,Boreal Shield East,V,T,U,OP,SNGL,OG,U,TC,122,11.4,11.2,0,20.2235707384944,0,0,0,0,0,0,0,0,0,0,PICE,1,CON,,0,,1,,,0,,0,,1.6755,1.6755,,,18.35,0,18.35,1.87,0,1500,150,0,43.91,6.66,7.29,8.35,4.52,0.68,0.75,0,0,0,0,0,0,0,0,0,0,other,,,,,-0.2,10.9,0.23,122.93,22.2,-24.9,47.1,13.4,-9.4,14.6,-17.2,917,117,38,35,342,133,325,151
NFI,1066676,-120.98,60.78,0,999,511,NT,Taiga Plains,V,T,W,OP,SNGL,LS,U,TC,123,7.2,7.2,0,0.188574099031727,0,0,0,0,0,3,0,0,0,0,PICE,1,CON,,0,,1,2.88,PICE,1,3,1,,0.28,2.975,,0.0778,0.19,5.2307517682,5.4207517682,0,0,25,0,0,0.29,0.06,0.03,0.06,0,0,0,0.993,0,0.2245,0.8568,0.771,0.6072,0.46,0.018,0.048,0,other,40,1,463.02,0.08,-3.9,11.4,0.21,148.23,22.2,-30.6,52.8,14.1,-23.4,14.1,-23.4,382,63,18,46,166,57,166,57
NFI,1066696,-119.56,60.68,1,999,344,NT,Taiga Plains,V,T,W,SP,SNGL,ES,U,TC,,4.2,,0,0.127902090909274,0,0,0,0,0,0.237826220448265,0,0,0,0,PICE,0.795,CON,LARI,0.205,DEC,0.79,1.6,PICE,1,0.189,2,,0.04519,0.49709,,0.0056,0,0.3534291735,0.3534291735,0,0,0,0,0,0,0,0,0,0,0,0,0.362,0.093,0.009,0.3029,0.0243,0.1247,0,0.082,0,0,other,40,1,451.93,0.1,-3.6,11.4,0.21,147.25,22.4,-30.5,52.9,14.2,-12.5,14.2,-23.2,358,57,18,41,148,56,148,59
NFI,1067431,-76.25,49.92,2,999,300,QC,Boreal Shield East,V,T,U,DE,COMP,LS,U,TC,,7.4,7.5,0,1.17326704639128,0,0,0,0,0,0,0,0,0,0,PICE,1,CON,,0,,1,2.53,PICE,0.909,,0,,0.19894,0.89334,,0.2351,1.17,3.1101767271,4.2801767271,0,0,150,0,0,2.04,0.34,0.59,0.83,0,0,0,0.861,0,0.5955,0.2275,0.0219,0.41,0.035,0,0.075,0.073,other,37.25,1,401.89,0.14,-0.2,11.2,0.23,122.99,22.4,-25,47.4,13.4,-9.3,14.6,-17.2,896,115,35,36,335,129,318,143
NFI,1067496,-73.65,48.3,14,304,565,QC,Boreal Shield East,V,T,U,OP,SNGL,LS,U,TC,82,11.1,10.7,0,15.7672215593773,0,0,0,0,0,0,0,0,0,0,PICE,1,CON,,0,,1,,,0,,0,,1.321,1.321,,,15.08,0,15.08,0.69,0,1425,50,0,35.06,5.39,5.91,7.04,1.77,0.26,0.26,0,0,0,0,0,0,0,0,0,0,other,,,,,0.4,11.2,0.24,115.15,21.7,-23.2,44.9,13.1,-8.1,14.4,-15.5,1011,127,51,27,349,172,338,211
NFI,1074326,-75.69,49.38,5,120,365,QC,Boreal Shield East,V,T,U,OP,SNGL,LS,U,TC,61,12.8,13.5,0,17.984106050337,4.05098555203361,0,0,0,0,0,0,0,0,0,PICE,0.816,CON,PINU,0.184,CON,1,,,0,,0,,1.6485,1.6485,,,22.04,0,22.04,0,0,1325,0,0,60.15,8.01,9.04,7.96,0,0,0,0,0,0,0,0,0,0,0,0,0,other,,,,,0.1,11,0.23,121.6,22.4,-24.3,46.7,13.6,-8.9,14.9,-16.6,942,119,41,34,348,140,331,162
NFI,1074411,-72.35,47.37,2,999,340,QC,Boreal Shield East,V,T,U,DE,SNGL,TS,U,TC,88,15.7,15.6,0.409977841293468,27.6736220970336,0,0,0,0,0,0,0,0,0,0,PICE,0.985,CON,ABIE,0.015,CON,1,2.99,ABIE,0.567,,0,,2.0284525,2.3829775,,0.2194,27.73,4.4296456416,32.1596456416,0.36,0,1425,25,0,85.6,11.95,9.61,8.89,1.03,0.15,0.11,0.879,0,0.656,0.1026,0.006925,0.1,0.145,0,0,0.508,3,40.1,1,516.72,0.14,2.9,10.8,0.24,112.56,24.1,-19.7,43.8,15.4,-5.2,16.7,-12.5,1073,121,66,19,338,203,333,235
NFI,1074416,-72.22,47.28,33,40,420,QC,Boreal Shield East,V,T,U,OP,COMP,MS,U,TB,72,15.8,15.7,4.10081906550118,0,0,0,0,0,0,0,0,0,0,0,BETU,0.555,DEC,ABIE,0.26,CON,0.26,,,0,,0,,1.714,1.714,,,17.53,0,17.53,0,0,556,0,0,53.29,7.46,17.2,4.81,0,0,0,0,0,0,0,0,0,0,0,0,0,other,,,,,2.6,10.5,0.24,111.31,23.6,-19.6,43.2,15,-5.5,16.3,-12.6,1117,123,68,19,349,211,344,245
NFI,1080421,-122.27,60.43,0,999,283,NT,Taiga Plains,V,T,W,SP,SNGL,TS,U,TC,88,7.6,7.2,0,0.907507942851666,0,0,0,0,0,2.63108245526731,0,0,0,0,PICE,0.679,CON,LARI,0.321,DEC,0.68,2.83,PICE,0.797,2.777,7,,0.12387,0.66257,,0.0844,1.34,5.7923114551,7.1323114551,0,0,175,0,0,2.11,0.41,0.23,0.38,0,0,0,0.775,0.225,0.239,0.4058,0.0296,0.0742,0.0291,0,0.002,0.002,other,40,1,442.58,0.05,-3.5,11.4,0.22,144.86,22,-29.2,51.2,14,-22.5,14,-22.5,418,75,16,53,193,55,193,55
NFI,1080431,-121.55,60.43,8,124,688,NT,Taiga Plains,V,T,U,OP,SNGL,LS,U,TM,59,14.8,13.1,0,2.5173581933215,6.22384847593491,0,0,0,0,0.722934564497447,0,0,0,0,POPU,0.421,DEC,PINU,0.269,CON,0.27,3.75,SALI,0.625,6.961,70,,1.43528,2.62308,0.2338,0.0715,23.15,5.7412605744,28.8912605744,0.98,0.17,1750,125,25,56.55,10.66,6.41,3.87,1.39,0.4,0.36,0.092,0,0.268,0.4206,0,0.0113,0.7559,0,0,0.024,other,9.4,0,381.6,0.09,-3.6,11.5,0.22,146.3,22.2,-30,52.2,14.1,-22.9,14.1,-22.9,402,70,17,50,181,57,181,57
NFI,1080481,-117.9,60.25,3,75,727,NT,Taiga Plains,V,T,U,OP,COMP,LS,U,TC,,,6.8,0,4.01049827671048,0,0,0,0,0,2.79938398948921,0,0,0,0,PICE,1,CON,,0,,1,3.12,PICE,1,2.799,14,,0.46508,3.05588,0.1163,0.2323,3.41,18.8495559215,22.2595559215,0.6,0,350,75,0,4.56,0.88,0.64,1.04,0.77,0.15,0.11,0.722,0,0.7245,0.845,0.0436,1.4773,0.2249,0.14,0.01,0.25,other,38.9,1,544.5,0.05,-4.4,11.2,0.21,142.19,20.9,-30.4,51.3,12.8,-13.5,12.8,-23.3,380,58,19,38,153,61,153,64
NFI,1081246,-74.33,48.3,0,999,425,QC,Boreal Shield East,V,T,U,DE,SNGL,LS,U,TC,118,13,12.9,0,19.206323037262,0,0,0,0,0,0,0,0,0,0,PICE,1,CON,,0,,1,,,0,,0,,1.515,1.515,,,19.21,0,19.21,0,0,1250,0,0,50.99,7.44,7.46,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,other,,,,,0.7,10.9,0.24,115.01,21.7,-22.8,44.5,13.3,-7.9,14.6,-15.2,998,125,49,28,348,167,338,207
NFI,1081281,-73.01,47.48,28,325,330,QC,Boreal Shield East,V,T,U,DE,SNGL,LS,U,TB,60,18,17.1,10.914148132974,2.5230915999143,0,0,0.630360565942792,0,0,0,0,0,0,0,BETU,0.497,DEC,ABIE,0.39,CON,0.39,,,0,,0,,2.3925,2.3925,,,27.99,0,27.99,0.38,0,900,25,0,89.6,15.1,15.93,8.01,1.19,0.2,0.2,0,0,0,0,0,0,0,0,0,0,other,,,,,2.6,11.7,0.26,113.26,24.3,-20.7,45,15.1,-5.5,16.4,-13,1011,118,61,21,326,191,319,220
NFI,1087286,-123.36,60.26,2,999,289,NT,Taiga Plains,V,T,U,OP,SNGL,TS,U,TM,139,30.1,26.8,0,34.0012609402615,0,0,0,0,0,12.4900816243127,0,0,0,0,PICE,0.583,CON,POPU,0.417,DEC,0.58,2.15,PICE,0.76,17.503,33,,3.914,5.209,0.421,0.0195,51.23,1.3233959053,52.5533959053,7.85,0,850,225,0,207.03,33.98,12.89,11.01,17.64,2.61,0.79,0,0,0.042,0,0.0435,0.088,1.1635,0,0,0.053,other,12.95,0,454.2,0.08,-1.9,10.9,0.22,142.18,22.9,-26.4,49.3,15.1,-20.6,15.1,-20.6,442,83,14,56,207,53,207,53
NFI,1087331,-120.11,60.23,2,999,515,NT,Taiga Plains,V,T,U,OP,COMP,ES,U,TC,,7.7,7.8,0,1.65055351028791,4.88841634375614,0,0,0,0,4.3749214398717,0,0,0,0,PICE,1,CON,,0,,1,3.74,PICE,1,4.375,5,,0.3145,0.3145,,0.1122,0.91,10.9170344712,11.8270344712,5.63,0,125,350,0,1.53,0.29,0.16,0.29,11.61,1.29,1.34,0.237,0,0.42,0,0,0,0,0,0,0,other,20.35,0,347.9,0.21,-3.8,11.4,0.21,144.12,21.7,-30.4,52.1,13.6,-12.3,13.6,-23,392,64,19,44,168,61,168,61
NFI,1087351,-118.62,60.16,2,140,625,NT,Taiga Plains,V,T,W,SP,COMP,LS,U,TC,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,2.21,PICE,0.993,,0,,0.38161,4.19771,,0.0895,0,4.9244464845,4.9244464845,0,0,0,0,0,0,0,0,0,0,0,0,0.986,0,0.198,1.6964,0,1.9831,0.1366,0.04,0.5,0,2,40,1,517,0.07,-4.2,11.2,0.21,142.04,21.1,-30.3,51.4,12.9,-13,12.9,-23.2,386,60,20,39,158,62,158,66
NFI,1087371,-117.18,60.08,15,160,570,NT,Taiga Plains,V,T,U,OP,SNGL,MS,U,TB,61,13.7,12.8,0,6.41240294001255,0,0,0,0,0,3.82475067441155,0,0,0,0,POPU,0.713,DEC,PICE,0.287,CON,0.29,,,0,5.934,30,,2.92706,3.90766,0.4263,,22.34,0,22.34,5.43,0,750,100,0,40.79,9.03,21.69,6.96,5.11,1.16,4.81,0,0,0,0.4615,0.0265,0.03,0.4626,0,0,0,other,13.3,0,475,0.1,-4.3,11.2,0.22,141.3,20.7,-30.1,50.8,12.7,-13.4,12.7,-23.1,390,58,20,39,158,62,158,66
NFI,1087376,-116.82,59.99,1,999,339,NT,Taiga Plains,V,T,U,OP,SNGL,TS,U,TM,115,22.7,19.3,0,26.2149413580637,0,0,0,0,0,8.00199719887294,0,0,0,0,PICE,0.588,CON,POPU,0.412,DEC,0.59,5,PICE,1,10.553,61,,2.88922,4.71142,0.3303,0.0037,42.45,0.5654866776,43.0154866776,3.46,0,1550,225,0,131.09,22.21,7.77,9.88,8.31,1.61,0.59,0,0,0.0185,0.7511,0.0318,0.725,0.3143,0,0.01,0.48,3,14.05,0,466,0.1,-2.9,11.7,0.22,143.21,22.3,-29.4,51.7,14.3,-11.9,14.3,-22.1,360,53,18,39,147,55,147,59
NFI,1088041,-78.06,50.15,1,999,244,QC,Boreal Shield East,V,T,U,OP,SNGL,OG,U,TC,150,10.8,10.7,0,16.431550595887,0,0,0,0,0,0,0,0,0,0,PICE,1,CON,,0,,1,,,0,,0,,1.357,1.357,,,14.79,0,14.79,1.65,0,1400,150,0,34.47,5.31,5.67,6.83,3.95,0.6,0.65,0,0,0,0,0,0,0,0,0,0,other,,,,,-0.7,12,0.24,123.75,22.5,-26.1,48.6,13,-9.9,14.1,-17.8,855,107,30,35,312,124,300,132
NFI,1088126,-74.46,48.21,6,10,540,QC,Boreal Shield East,V,T,U,DE,COMP,LS,U,TC,68,15.1,14.5,3.91888158095016,24.7127888307497,0,0,0,0,0,0.547498706639828,0,0,0,0,PICE,0.765,CON,ABIE,0.121,CON,0.89,3.9,ABIE,0.93,,0,,2.73646,3.10106,,0.0628,32.29,1.9124445279,34.2024445279,0,0,1475,0,0,92.26,13.55,16.75,11.85,0,0,0,0.695,0,0.245,0.1152,0.003925,0.085475,0.16,0.003,0,0.213,other,12.3,0,428.06,0.09,0.7,11.1,0.24,115.32,21.9,-22.9,44.8,13.3,-7.9,14.6,-15.2,1012,125,50,28,351,170,342,210
NFI,1094946,-77.21,49.54,1,999,340,QC,Boreal Shield East,V,N,W,SP,NA,ES,U,SL,,,,0,0,0,0,0,0,0,1.69695116547018,0,0,0,0,,0,,,0,,,,,0,,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,,,,,0,11.6,0.24,122.69,22.9,-25,47.9,13.6,-15.1,14.7,-16.9,900,114,32,36,331,129,318,139
NFI,1095046,-73.15,47.12,15,266,415,QC,Boreal Shield East,V,T,U,DE,SNGL,MS,U,TB,45,9.5,10,5.70593729203655,0.162597054777357,0,0,0,0,0,1.80949682880928,0,0,0,0,ABIE,0.569,CON,ACER,0.28,DEC,0.57,4.07,ABIE,0.604,,0,,1.1106375,1.3570125,,0.473,10.03,14.7811934351,24.8111934351,2.5,0,925,125,0,20.32,3.49,4.83,3.85,6.73,1.13,1.72,0.032,0,1.923,0.0701,0.00355,0.040225,0.1325,0.005,0.003,0.275,other,11.85,0,356.9,0.12,2.4,11.4,0.25,111.53,23.7,-20.5,44.2,14.8,-5.7,16,-12.9,1074,116,68,18,331,209,326,240
NFI,1095066,-72.39,46.65,10,48,130,QC,Mixedwood Plains,V,T,U,DE,SNGL,LS,U,TB,205,18.3,18.4,0.173494454294496,0,0,0,0,0,3.71307738758202,4.67113548913846,0,0,0,0,ACER,0.934,DEC,TILI,0.059,DEC,0,5.3,UNKN,0.826,,0,,3.079295,3.472245,,0.1544,25.1,3.3379421944,28.4379421944,0,0,525,0,0,110.49,13.69,37.07,5.02,0,0,0,0,0,0.8185,0.32,0.012825,0.002625,0.0575,0,0,0.008,other,7.65,0,250.47,0.1,4.4,10.5,0.24,110.2,25.3,-17.7,43,16.7,-3.6,17.9,-10.6,1052,106,66,15,310,209,309,239
NFI,1095101,-71.06,45.77,0,999,541,QC,Atlantic Maritime,V,T,U,DE,SNGL,MS,U,TB,22,8.9,8.9,0.945383769281509,0,0,0,0,0,0,2.26161518596092,0,0,0,0,BETU,0.335,DEC,ABIE,0.323,CON,0.32,2.91,ABIE,0.765,,0,,0.229895,0.333845,,0.0975,2.93,3.7856191476,6.7156191476,0,0,375,0,0,5.7,1.26,1.81,0.66,0,0,0,0,0,0.284,0.027425,0.01295,0.0057,0.057875,0.003,0,0.043,other,19.25,0,395.2,0.12,3.4,10.2,0.25,103.75,23.1,-17.1,40.2,16.2,-4.6,16.2,-10.6,1020,120,59,20,328,193,328,212
NFI,1100891,-134.29,59.72,55,74,1090,BC,Boreal Cordillera,V,T,U,SP,SNGL,MS,U,TC,206,10,10.2,5.21851919183209,2.45142401750429,0,0,0,0,8.5318347489074,8.85181596436204,0,0,0,0,ABIE,0.645,CON,PICE,0.355,CON,1,,,0,3.546,15,,1.01701,1.23711,0.1528,,6.91,0,6.91,0.76,0,375,75,0,11.16,1.99,6.65,4.55,0.62,0.14,0.94,0,0,0,0,0,0,0.2201,0,0,0.007,other,2.3,0,501.28,0.12,-1.7,11.3,0.27,100.31,18.2,-22.4,40.6,5.7,-1.4,10.3,-15.6,343,40,10,32,115,42,103,93
NFI,1100981,-127.93,59.89,48,275,610,BC,Boreal Cordillera,V,T,U,OP,SNGL,MS,U,TC,115,18.2,18.1,0,35.5507533418742,0,0,0,0,1.68645662087893,1.53177764830594,0,0,0,0,PICE,0.939,CON,BETU,0.061,DEC,0.94,4.7,BETU,1,10.346,62,,2.9831,3.2191,0.3847,0.0036,37.44,0.3771481981,37.8171481981,1.28,0,1550,100,0,116,15.95,15.96,12.56,3.23,0.55,0.53,0,0,0.017,0,0.05,0,0.186,0,0,0.26,other,10.05,0,509.04,0.11,-2.8,12.1,0.23,137.82,21.3,-30.9,52.2,13.2,-9,13.2,-21.8,452,62,19,32,162,66,162,94
NFI,1100996,-126.85,59.97,5,-1,984,BC,Boreal Cordillera,V,T,U,OP,SNGL,MS,U,TC,74,14.1,13.7,0,3.44314627842624,23.5787916925283,0,0,0,0,1.5,0,0,0,0,PINU,0.873,CON,PICE,0.127,CON,1,2.65,PICE,1,7.627,52,,1.81787,1.96657,0.2994,0.0601,25.2,2.411015282,27.611015282,1.82,0,1300,150,0,69.36,7.78,11.34,7.08,3.08,0.43,0.96,0,0,0.159,0,0.0183,0,0.1304,0,0.006,0.267,other,6.85,0,507.33,0.11,-4.1,11.8,0.23,128.97,19.4,-30.5,49.9,11.3,-10.5,11.3,-21.5,479,72,20,35,183,76,183,102
NFI,1101001,-126.49,59.96,23,325,909,BC,Boreal Cordillera,V,T,U,SP,SNGL,MS,U,TM,,,,0,0.967689077121996,1.45714921255129,0,0,0,4,0.816905928849095,0,0,0,0,,0,,,0,,,1.4,BETU,1,,0,,0.18264,0.77904,,0.0068,0,3.1415926536,3.1415926536,2.42,0,0,75,0,0,0,0,0,6.01,0.74,0.49,0,0,0.0095,0,0.0393,0,0.5571,0,0,0.027,other,7.1,0,328.78,0.15,-3.4,12,0.23,132.46,20.4,-30.6,51,12.3,-9.7,12.3,-21.3,473,71,19,34,179,75,179,103
NFI,1101036,-124.07,59.89,0,999,314,BC,Taiga Plains,V,T,U,DE,SNGL,MS,U,TC,206,29.4,27.9,0,31.9413579072108,0,0,0,0,0,3.15136931628521,0,0,0,0,PICE,0.975,CON,BETU,0.025,DEC,0.98,,,0,11.117,13,,2.28699,2.41189,0.1363,,25.05,0,25.05,12.36,0,325,150,0,93.37,10.64,4.09,8.36,20.18,3.19,3.83,0,0,0,0,0.1249,0,0,0,0,0,other,13.2,0,486.4,0.07,-1.7,11.3,0.23,134.53,22.3,-25.7,48,14.4,-9,14.4,-19.4,456,83,17,51,207,60,207,64
NFI,1101051,-123,59.9,0,999,425,BC,Taiga Plains,V,N,U,DE,NA,MS,U,ST,,,,0,0,0,0,0,0,0,1.69695116547018,0,0,0,0,,0,,,0,,,,,0,,0,,0.01523,0.16753,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0549,0,0.0974,0,0,0.004,other,11.1,,363.05,0.1,-2.3,11.4,0.22,140.36,22.5,-27.2,49.7,14.6,-20.8,14.6,-20.8,441,82,15,56,207,55,207,55
NFI,1101411,-98.67,57.11,4,-1,274,MB,Boreal Shield West,V,T,W,SP,MULT,ES,U,TC,,,,0,0.562816323890611,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,2.45,PICE,0.788,,0,,0.199,1.879,,0.1066,0,4.0278359412,4.0278359412,0.45,0,0,60,0,0,0,0,0,1.01,0.16,0.15,0.002,0,0.261,1.16,0.01,0.38,0.13,0,0.013,0.02,other,7.7,0,409.58,0.09,-4,10.5,0.2,140.88,21.1,-30.1,51.2,11.9,-20.4,13.3,-22.7,514,90,20,51,223,63,221,65
NFI,1101816,-77.77,49.62,2,999,265,QC,Boreal Shield East,V,T,U,DE,SNGL,ES,U,TC,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,2.72,PICE,0.875,,0,,0.0748225,0.8230475,,0.1839,0,2.0420352248,2.0420352248,0,0,0,0,0,0,0,0,0,0,0,0,0.94,0.156,0.5005,0.33,0.015725,0.3225,0.08,0,0.023,0.513,3,24.2,0,423.15,0.07,-0.2,12,0.24,122.7,23,-25.3,48.3,13.3,-15.3,14.6,-17.1,887,109,32,35,322,132,313,139
NFI,1101826,-77.35,49.45,2,999,275,QC,Boreal Shield East,V,T,U,OP,SNGL,ES,U,TB,20,9,9.1,0,0,0,0,0,0,0,0,0,0,0,0,POPU,1,DEC,,0,,0,,,0,,0,,0.2305,0.2305,,,3.74,0,3.74,0,0,425,0,0,6.08,1.46,1.53,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,other,,,,,0.2,11.7,0.24,122.12,23.1,-24.8,47.9,13.7,-14.8,14.8,-16.7,894,113,32,35,328,129,315,139
NFI,1101831,-77.06,49.27,2,999,270,QC,Boreal Shield East,V,T,U,DE,SNGL,ES,U,TC,,7.9,15.6,0.796904246491221,5.88375143622973,0,0,0,0,0,0,0,0,0,0,PICE,0.462,CON,BETU,0.321,DEC,0.46,2.24,ABIE,0.481,,0,,1.1395,1.7395,,0.3496,10.53,3.9584067435,14.4884067435,1.02,0,325,25,0,32.56,4.56,8.53,3.38,3.46,0.45,0.42,0.428,0.124,0.7835,0.3475,0.025,0.1425,0.085,0.155,0.003,0.343,other,31.25,0,406.21,0.16,0.5,11.5,0.24,121.71,23.2,-24.4,47.6,14,-14.5,15.1,-16.3,902,117,32,36,334,127,318,139
NFI,1101926,-73.29,46.94,29,108,495,QC,Boreal Shield East,V,T,U,DE,SNGL,LS,U,TB,76,15.9,16.2,13.6909429746198,0,0,0,0,0,0,0,0,0,0,0,ABIE,0.521,CON,BETU,0.253,DEC,0.52,,,0,,0,,2.8675,2.8675,,,25.51,0,25.51,0.4,2.84,650,25,25,84.9,13.99,26.96,7.91,0.82,0.15,0.14,0,0,0,0,0,0,0,0,0,0,other,,,,,2.4,11.4,0.25,110.62,23.5,-20.4,43.9,14.6,-5.7,15.8,-12.8,1091,113,70,16,328,215,325,247
NFI,1101946,-72.52,46.48,1,999,50,QC,Mixedwood Plains,V,T,U,DE,SNGL,MS,U,TB,41,11.8,16.4,6.90207905993678,1.70649349447589,0,0,0,0,0,0,0,0,0,0,ACER,0.337,DEC,ABIE,0.297,CON,0.3,3.55,ABIE,0.551,,0,,2.03759,2.19849,,0.4502,25.86,16.501215413,42.361215413,0,0,1278,0,0,88.91,10.48,15.93,7.01,0,0,0,0,0.158,1.599,0.00025,0.001775,0.031375,0.1275,0,0,0.098,other,15.05,0,431.43,0.09,4.9,10.6,0.24,110.04,25.8,-17.2,43,18.4,-3.1,18.4,-10.1,1027,101,64,14,298,206,298,234
NFI,1101956,-72.14,46.29,0,999,90,QC,Mixedwood Plains,V,N,W,DE,NA,ES,U,SL,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,,BETU,0.733,,0,,0,0,,,0,0.0589048623,0.0589048623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0,0,0,0,0.188,0,0,other,20.05,,463.1,0.03,4.8,10.6,0.24,108.4,25.5,-17,42.5,16.9,-3.1,18.1,-10,1048,108,61,16,313,202,312,233
